id,movie_page_url,file_path
59,https://boxofficetw.tfai.org.tw/search/20170/GIVEN~%E8%A2%AB%E8%B4%88%E8%88%87%E7%9A%84%E6%9C%AA%E4%BE%86%20%E5%8A%87%E5%A0%B4%E7%89%88%EF%BC%9A%E5%8F%8D%E9%9D%A2%E7%9A%84%E5%AD%98%E5%9C%A8,data/web_scraping_data/box_office/59.yaml
60,https://boxofficetw.tfai.org.tw/search/20054/%E8%97%8D%E5%AE%87,data/web_scraping_data/box_office/60.yaml
61,https://boxofficetw.tfai.org.tw/search/20136/%E5%A4%8F%E6%97%A5%E4%B9%8B%E6%88%80,data/web_scraping_data/box_office/61.yaml
62,https://boxofficetw.tfai.org.tw/search/20265/2gether%E9%9B%BB%E5%BD%B1%E7%89%88%EF%BC%9A%E5%8F%AA%E5%9B%A0%E6%88%91%E5%80%91%E5%A4%A9%E7%94%9F%E4%B8%80%E5%B0%8D,data/web_scraping_data/box_office/62.yaml
63,https://boxofficetw.tfai.org.tw/search/19894/%E9%88%A6,data/web_scraping_data/box_office/63.yaml
64,https://boxofficetw.tfai.org.tw/search/20279/%E5%9C%A8%E8%BB%8A%E4%B8%8A,data/web_scraping_data/box_office/64.yaml
65,https://boxofficetw.tfai.org.tw/search/20314/%E8%A8%98%E6%86%B6,data/web_scraping_data/box_office/65.yaml
66,https://boxofficetw.tfai.org.tw/search/20201/%E9%BA%A5%E7%89%B9%E8%88%87%E9%BA%A5%E6%96%AF,data/web_scraping_data/box_office/66.yaml
67,https://boxofficetw.tfai.org.tw/search/20365/%E4%B8%96%E7%95%8C%E4%B8%8A%E6%9C%80%E7%88%9B%E7%9A%84%E4%BA%BA,data/web_scraping_data/box_office/67.yaml
68,https://boxofficetw.tfai.org.tw/search/18538/%E7%80%95%E8%87%A8%E5%B4%A9%E6%BD%B0%E9%82%8A%E7%B7%A3%E7%9A%84%E5%A5%B3%E4%BA%BA%20%E7%B6%93%E5%85%B8%E6%95%B8%E4%BD%8D%E4%BF%AE%E5%BE%A9,data/web_scraping_data/box_office/68.yaml
69,https://boxofficetw.tfai.org.tw/search/19852/%E8%A9%9B%E5%92%92,data/web_scraping_data/box_office/69.yaml
70,https://boxofficetw.tfai.org.tw/search/20486/BJ%E5%96%AE%E8%BA%AB%E6%97%A5%E8%A8%98,data/web_scraping_data/box_office/70.yaml
71,https://boxofficetw.tfai.org.tw/search/20535/%E9%9B%BB%E5%BD%B1%E7%89%88%20%E6%98%A8%E6%97%A5%E7%9A%84%E7%BE%8E%E9%A3%9F,data/web_scraping_data/box_office/71.yaml
