id,movie_page_url,file_path
88,https://boxofficetw.tfai.org.tw/search/19859/%E6%A2%85%E8%89%B7%E8%8A%B3,data\box_office\by_id\088.json
89,https://boxofficetw.tfai.org.tw/search/3173/%E6%80%92%E7%81%AB%E5%9C%B0%E5%B9%B3%E7%B7%9A,data\box_office\by_id\089.json
90,https://boxofficetw.tfai.org.tw/search/6940/%E5%A5%AA%E9%AD%82%E9%8B%B8%EF%BC%9A%E9%81%8A%E6%88%B2%E9%87%8D%E5%95%9F,data\box_office\by_id\090.json
91,https://boxofficetw.tfai.org.tw/search/4837/%E6%84%9B%E5%9C%8B%E8%80%85%E8%A1%8C%E5%8B%95(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\091.json
92,https://boxofficetw.tfai.org.tw/search/6787/%E8%8B%B1%E5%80%AB%E5%B0%8D%E6%B1%BA,data\box_office\by_id\092.json
93,https://boxofficetw.tfai.org.tw/search/20515/%E6%99%82%E4%BB%A3%E9%9D%A9%E5%91%BD,data\box_office\by_id\093.json
94,https://boxofficetw.tfai.org.tw/search/2623/%E8%B5%B0%E9%9F%B3%E5%A4%A9%E5%90%8E,data\box_office\by_id\094.json
95,https://boxofficetw.tfai.org.tw/search/3070/%E7%8E%A9%E5%91%BD%E7%9B%B4%E6%92%AD,data\box_office\by_id\095.json
96,https://boxofficetw.tfai.org.tw/search/6549/%E7%BE%8E%E5%9C%8B%E5%88%BA%E5%AE%A2,data\box_office\by_id\096.json
97,https://boxofficetw.tfai.org.tw/search/18150/%E5%99%AA%E5%8F%8D,data\box_office\by_id\097.json
98,https://boxofficetw.tfai.org.tw/search/18179/%E8%A9%90%E6%AC%BA%E5%A5%B3%E7%8E%8B,data\box_office\by_id\098.json
99,https://boxofficetw.tfai.org.tw/search/24106/%E7%B5%95%E5%9C%B0%E7%87%9F%E6%95%91,data\box_office\by_id\099.json
100,https://boxofficetw.tfai.org.tw/search/15965/%E6%9C%AB%E4%BB%A3%E7%9A%87%E5%B8%9D%EF%BC%88%E6%95%B8%E4%BD%8D%E4%BF%AE%E5%BE%A9%E7%89%88%EF%BC%89,data\box_office\by_id\100.json
101,https://boxofficetw.tfai.org.tw/search/9606/%E8%80%81%E5%A8%98%E4%B9%9F%E8%A6%81%E7%95%B6%E9%96%93%E8%AB%9C,data\box_office\by_id\101.json
102,https://boxofficetw.tfai.org.tw/search/4633/%E5%88%A5%E6%95%B2%E5%85%A9%E6%AC%A1%E9%96%80,data\box_office\by_id\102.json
103,https://boxofficetw.tfai.org.tw/search/18456/%E7%88%B6%E8%A6%AA,data\box_office\by_id\103.json
104,https://boxofficetw.tfai.org.tw/search/4709/%E6%BC%AB%E6%BC%AB%E5%9B%9E%E5%AE%B6%E8%B7%AF,data\box_office\by_id\104.json
105,https://boxofficetw.tfai.org.tw/search/12773/%E5%BE%A9%E4%BB%87%E8%80%85%E8%81%AF%E7%9B%9F:%E7%B5%82%E5%B1%80%E4%B9%8B%E6%88%B0,data\box_office\by_id\105.json
106,https://boxofficetw.tfai.org.tw/search/23322/%E9%98%BF%E5%87%A1%E9%81%94%EF%BC%9A%E6%B0%B4%E4%B9%8B%E9%81%93,data\box_office\by_id\106.json
107,https://boxofficetw.tfai.org.tw/search/21117/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB:%20%E7%8D%A8%E8%A1%8C%E4%BF%A0,
108,https://boxofficetw.tfai.org.tw/search/5278/%E7%8E%A9%E5%91%BD%E9%97%9C%E9%A0%AD8,data\box_office\by_id\108.json
109,https://boxofficetw.tfai.org.tw/search/8592/%E5%BE%A9%E4%BB%87%E8%80%85%E8%81%AF%E7%9B%9F%EF%BC%9A%E7%84%A1%E9%99%90%E4%B9%8B%E6%88%B0,data\box_office\by_id\109.json
110,https://boxofficetw.tfai.org.tw/search/8895/%E4%BE%8F%E7%BE%85%E7%B4%80%E4%B8%96%E7%95%8C:%E6%AE%9E%E8%90%BD%E5%9C%8B%E5%BA%A6,data\box_office\by_id\110.json
111,,
112,https://boxofficetw.tfai.org.tw/search/20189/%E8%9C%98%E8%9B%9B%E4%BA%BA%EF%BC%9A%E7%84%A1%E5%AE%B6%E6%97%A5,data\box_office\by_id\112.json
113,https://boxofficetw.tfai.org.tw/search/11013/%E6%B0%B4%E8%A1%8C%E4%BF%A0,data\box_office\by_id\113.json
114,https://boxofficetw.tfai.org.tw/search/13629/%E7%8E%A9%E5%91%BD%E9%97%9C%E9%A0%AD:%E7%89%B9%E5%88%A5%E8%A1%8C%E5%8B%95,data\box_office\by_id\114.json
115,https://boxofficetw.tfai.org.tw/search/9472/%E4%B8%8D%E5%8F%AF%E8%83%BD%E7%9A%84%E4%BB%BB%E5%8B%99%EF%BC%9A%E5%85%A8%E9%9D%A2%E7%93%A6%E8%A7%A3,data\box_office\by_id\115.json
116,https://boxofficetw.tfai.org.tw/search/24868/%E4%B8%8D%E5%8F%AF%E8%83%BD%E7%9A%84%E4%BB%BB%E5%8B%99%EF%BC%9A%E8%87%B4%E5%91%BD%E6%B8%85%E7%AE%97%20%E7%AC%AC%E4%B8%80%E7%AB%A0,data\box_office\by_id\116.json
117,https://boxofficetw.tfai.org.tw/search/12427/%E9%A9%9A%E5%A5%87%E9%9A%8A%E9%95%B7,data\box_office\by_id\117.json
118,https://boxofficetw.tfai.org.tw/search/13357/%E8%9C%98%E8%9B%9B%E4%BA%BA%EF%BC%9A%E9%9B%A2%E5%AE%B6%E6%97%A5,data\box_office\by_id\118.json
119,https://boxofficetw.tfai.org.tw/search/8051/%E9%BB%91%E8%B1%B9,data\box_office\by_id\119.json
120,https://boxofficetw.tfai.org.tw/search/8287/%E4%B8%80%E7%B4%9A%E7%8E%A9%E5%AE%B6,data\box_office\by_id\120.json
121,https://boxofficetw.tfai.org.tw/search/18329/%E5%93%A5%E5%90%89%E6%8B%89%E5%A4%A7%E6%88%B0%E9%87%91%E5%89%9B,data\box_office\by_id\121.json
122,https://boxofficetw.tfai.org.tw/search/24337/%E7%8E%A9%E5%91%BD%E9%97%9C%E9%A0%AD%20X,data\box_office\by_id\122.json
