序號,國別,片名,上映日,出品,院數,總日數,總金額,總票數,首週票房,週末總票房
5478,中華民國,翻滾吧！男人,2017/10/27,翻滾吧男孩電影有限公司、影一製作所股份有限公司、牽猴子整合行銷股份有限公司,21,47,3304881.0000,14848,375480.0000,2364876.0000
5479,中華民國,我和我的賽車老爸,2023/08/09,新世紀南向開發有限公司、摩爾娛樂有限公司、滿滿額娛樂股份有限公司、影響視覺科技有限公司、世詮多媒體有限公司、高雄電影館、健身聯盟,59,43,3264579.0000,14081,798649.0000,2145376.0000
5480,中華民國,玩命貼圖,2019/01/11,瑞陞傳播有限公司、星映電影有限公司、浙江博地影視有限公司,49,21,3254984.0000,14812,2682490.0000,2586424.0000
5481,中華民國,售命,2022/04/29,老頑童娛樂有限公司、太極影音科技股份有限公司、鹿橋文化事業股份有限公司,57,70,3234992.0000,17644,1884644.0000,2509258.0000
5482,中華民國,一家之主,2020/10/07,融觀電影有限公司,57,98,3165191.0000,15701,434955.0000,2388706.0000
5483,中華民國,東經北緯,2021/03/05,緒虎製作有限公司、金騰國際傳媒股份有限公司、墨爾有限公司、德安信股份有限公司、三皇生物科技股份有限公司,30,85,3128223.0000,13544,1056446.0000,1952598.0000
5484,中華民國,我們的青春，在台灣,2019/04/12,七日印象電影有限公司,29,52,3127179.0000,13946,267105.0000,1654619.0000
5485,中華民國,尋找湯德章,2024/03/15,角子影音製作有限公司,37,74,3116195.0000,13973,645074.0000,1862334.0000
5486,中華民國,看到靈魂的那隻眼 師公,2024/03/22,壹捌玖伍電影有限公司,61,119,2947261.0000,13282,292620.0000,1843809.0000
5487,中華民國,小藍,2022/11/04,奇葩娛樂事業有限公司,29,43,2913660.0000,12792,1226073.0000,1844524.0000
5488,中華民國,青春並不溫柔,2023/10/27,魚禾草影像有限公司、希望影視行銷股份有限公司,32,100,2872559.0000,11853,738849.0000,1901011.0000
5489,中華民國,單車天使,2016/11/11,見素影像有限公司,17,52,2858278.0000,13160,713048.0000,2214098.0000
5490,中華民國,千年一問,2020/10/08,郭慧敏（曼迪傳播有限公司） 鍾孟舜 李俊樑,32,66,2846816.0000,12383,863346.0000,1898196.0000
5491,中華民國,不能流淚的悲傷,2023/04/21,亞太國影（深圳）影業有限公司、中國電影股份有限公司、中影創意（北京）電影有限公司、天津貓眼微影文化傳媒有限公司、亞太國影（重慶）文化傳媒有限公司、廣東潮樂文化傳媒有限公司、深圳市三羊文化集團有限公司、深圳市新藝城影業有限公司、亞太國影（蘇州）影業有限公司、亞太華影（北京）影業有限公司、無雙（深圳）影業有限公司、佛山泓東影視文化傳媒有限公司、廣東新億投資有限公司、浙江東陽瀚雅映影視文化傳媒有限公司、北京博視眾和文化傳播有限公司、香蕉映畫有限公司、華映娛樂股份有限公司,67,84,2824196.0000,11909,1739293.0000,1972791.0000
5492,中華民國,牯嶺街少年殺人事件,1991/07/27,楊德昌電影有限公司、中影股份有限公司,14,101,2808078.0000,11606,939307.0000,1477730.0000
5493,中華民國,風雲高手,2016/07/08,星映電影有限公司、瑞陞傳播有限公司、台北影業股份有限公司、鴻臣實業有限公司、新彩廣告事業有限公司、島嶼視覺創意文化事業有限公司,39,16,2805809.0000,12595,2433554.0000,1775274.0000
5494,中華民國,鱷魚,2021/10/08,滿滿額娛樂股份有限公司、鹿路電影有限公司、台灣大哥大myVideo、中環國際娛樂事業股份有限公司、華映娛樂股份有限公司、台北真好電影股份有限公司、中台興化學工業股份有限公司、崴森管理顧問股份有限公司、高雄市電影館,71,99,2762617.0000,11941,1623097.0000,1694202.0000
5495,中華民國,守護黑面琵鷺,2023/03/24,鴻奇文化事業有限公司,36,59,2754388.0000,13122,352390.0000,1811617.0000
5496,中華民國,尋找神話之鳥,2021/12/17,鴻奇文化事業有限公司,29,63,2725559.0000,12680,231110.0000,1758151.0000
5497,中華民國,消失的紫斑蝶,2023/05/19,牽猴子股份有限公司、路野生態影像有限公司,32,73,2693257.0000,11832,257080.0000,1726524.0000
5498,中華民國,盛情款待,2018/04/13,天大影業股份有限公司  、(日本)株式会社松竹撮影所,29,69,2675544.0000,12662,1391405.0000,1689424.0000
5499,中華民國,那個靜默的陽光午後,2017/03/24,舊視界文化藝術有限公司,18,45,2663452.0000,11889,1090872.0000,1589984.0000
5500,中華民國,幸福定格,2018/11/30,視納華仁文化傳播股份有限公司、七日印象電影有限公司,15,49,2662187.0000,11698,929033.0000,1584182.0000
5501,中華民國,小猫巴克里,2017/12/29,龍馬文創股份有限公司、兔子創意股份有限公司、小貓巴克里股份有限公司,27,45,2653213.0000,11635,1867716.0000,1849810.0000
5502,中華民國,終極舞班 ,2016/09/23,邦中影業有限公司,39,33,2536102.0000,11489,1622688.0000,1515122.0000
5503,中華民國,藍色項圈,2018/09/14,中環國際娛樂事業股份有限公司、華文創股份有限公司、頑影映像有限公司,57,23,2510144.0000,11068,1643793.0000,1643625.0000
5504,中華民國,他還年輕,2022/09/02,目宿媒體股份有限公司,23,63,2505612.0000,11429,300810.0000,1408982.0000
5505,中華民國,愛子歸來,2024/11/01,麵包情人電影有限公司,24,27,2499637.0000,10939,302160.0000,1704753.0000
5506,中華民國,衝組,2017/12/29,鐵牛娛樂有限公司,30,25,2448810.0000,11235,427920.0000,1579990.0000
5507,中華民國,幻術,2019/05/03,費思兔文化娛樂股份有限公司,47,31,2442975.0000,10761,1695282.0000,1605995.0000
5508,中華民國,迷失安狄,2021/01/08,滿滿額娛樂股份有限公司、豐采文創有限公司,28,32,2372937.0000,9888,1067451.0000,1346405.0000
5509,中華民國,大餓,2019/11/15,一晌電影有限公司,23,29,2347236.0000,10546,1591167.0000,1656471.0000
5510,中華民國,看不見的台灣,2018/06/15,影市堂股份有限公司,47,92,2307952.0000,10964,828092.0000,1235709.0000
5511,中華民國,揭大歡喜,2021/03/12,紅色製作有限公司、中環國際娛樂事業股份有限公司、海鵬影業有限公司、羅特國際製作股份有限公司,81,60,2297669.0000,10133,1427917.0000,1526204.0000
5512,中華民國,貓影特工,2019/01/18,奇翼果股份有限公司,18,47,2283665.0000,10698,1028584.0000,1459235.0000
5513,中華民國,妖怪森林,2024/01/19,原金國際有限公司、米德媒體有限公司、魔森內容映畫股份有限公司,22,60,2272120.0000,9307,561180.0000,1448913.0000
5514,中華民國,心靈時鐘,2016/11/18,冬侯鳥電影文化事業有限公司,27,47,2247718.0000,10206,1363048.0000,1691353.0000
5515,中華民國,台灣男子葉石濤,2022/06/17,茂樹電影有限公司 高雄人,22,48,2244623.0000,10149,553220.0000,1033791.0000
5516,中華民國,《以愛為名》,2017/05/19,大唐國際娛樂股份有限公司、果昱影像製作有限公司,13,19,2191014.0000,9876,1866369.0000,1436774.0000
5517,中華民國,阿莉芙,2017/10/27,蔓菲聯爾創意製作有限公司,19,33,2171278.0000,9868,874594.0000,1201583.0000
5518,中華民國,殺手撿到槍,2020/01/23,滿滿額娛樂股份有限公司、華納集團,32,27,2100925.0000,9387,901092.0000,970470.0000
5519,中華民國,我父英風,2024/08/02,財團法人楊英風藝術教育基金會,22,59,2039163.0000,9342,356940.0000,913797.0000
5520,中華民國,撼山河 撼向世界,2023/11/01,我們之間影像製作有限公司,37,50,2021791.0000,8925,803687.0000,1381580.0000
5521,中華民國,金錢男孩MONEYBOYS,2021/11/19,台北市電影委員會、前景娛樂有限公司、KGP Filmproduktion、Zorba 、Panache Productions、ARTE France Cinéma、La Cie Cinématographique,44,35,2009645.0000,8746,1356834.0000,1232419.0000
5522,中華民國,德布西森林,2016/10/28,魚樂整合行銷有限公司、凱擘影藝股份有限公司、美商華納兄弟(遠東)股份有限公司台灣分公司、影一製作所股份有限公司、種子音樂有限公司,30,28,1918672.0000,8600,1381747.0000,1188177.0000
5523,中華民國,女優 摔吧！,2022/11/25,滿滿額娛樂股份有限公司、上作娛樂有限公司,47,22,1917168.0000,9020,1596215.0000,1573132.0000
5524,中華民國,野夏天,2022/03/25,群石國際有限公司,22,38,1913309.0000,8047,1094914.0000,1149331.0000
5525,中華民國,默殺：無聲之地,2024/10/18,天地根映像國際有限公司、大腕影業國際有限公司,52,28,1911338.0000,7830,1131059.0000,1231045.0000
5526,中華民國,海闊天空,2017/10/07,財團法人天下雜誌教育基金會,14,33,1894119.0000,8159,659710.0000,1499769.0000
5527,中華民國,九槍,2023/03/14,蔡崇隆,33,69,1892752.0000,8183,247130.0000,1109055.0000
5528,中華民國,生生,2018/08/31,老灰狼影片製作有限公司,22,42,1863528.0000,8546,890413.0000,1039753.0000
5529,中華民國,日子,2023/10/27,汯呄霖電影有限公司、財團法人公共電視文化事業基金會,11,63,1861304.0000,8178,366216.0000,977542.0000
5530,中華民國,為你存在的每一天,2019/12/13,瑞陞傳播有限公司、星映電影有限公司,36,29,1855133.0000,8506,1387338.0000,1358288.0000
5531,中華民國,溟溟,2023/06/16,犢影制作電影有限公司、馬棋朵數位影像製作有限公司、華映娛樂股份有限公司、海王天璽文化傳媒股份有限公司,30,31,1789668.0000,7969,1029500.0000,438819.0000
5532,中華民國,諸葛四郎─英雄的英雄,2021/11/12,童年漫畫股份有限公司,54,52,1786230.0000,7703,511855.0000,1156752.0000
5533,中華民國,OZONE 青春冒險,2024/08/07,寬想國際娛樂有限公司、台灣索尼音樂娛樂股份有限公司,9,7,1784900.0000,4348,1784900.0000,432790.0000
5534,中華民國,我的天堂城市,2023/09/15,滿滿額娛樂股份有限公司、力揚電影有限公司、文化內容策進院、台北市電影委員會、覓一有限公司、羚邦控股有限公司,33,69,1760283.0000,7241,1195376.0000,1224370.0000
5535,中華民國,為我辦一場西式的喪禮,2024/10/25,影響原創影視股份有限公司、甯聚力文創事業有限公司、象新立文化事業有限公司、東橫一有限公司,29,25,1755837.0000,6600,629794.0000,884404.0000
5536,中華民國,我的青春都是你,2019/07/05,群星瑞智國際娛樂股份有限公司、中國信託創業投資股份有限公司、中藝國際影視股份有限公司、安樂影片有限公司、北京中聯華盟文化傳媒投資有限公司、浙江東陽小宇宙影視傳媒有限公司、北京萌樣影視製作有限公司、北京影行天下文化傳播有限公司,34,37,1744430.0000,7699,1313117.0000,876220.0000
5537,中華民國,不想一個人,2021/12/24,波谷影片有限公司、一條龍虎豹國際娛樂有限公司、上海啟李廣告有限公司、捌捌玖電影股份有限公司,19,44,1674662.0000,6680,1134161.0000,867419.0000
5538,中華民國,重甲機神：神降臨,2019/11/08,乾坤一擊創意股份有限公司、財團法人臺中市影視發展基金會,36,76,1670229.0000,7174,1296098.0000,1296639.0000
5539,中華民國,嗨！神獸,2022/02/01,滿滿額娛樂股份有限公司、華納集團、凱擘影藝股份有限公司、百聿數碼創意股份有限公司、硯石(廈門)文化傳媒有限公司、神州娛樂股份有限公司,53,31,1666470.0000,7139,1072621.0000,644291.0000
5540,中華民國,亡命之途,2019/06/06,想映電影有限公司、有限会社四面楚歌,54,44,1614492.0000,7684,1266915.0000,1050107.0000
5541,中華民國,大約在冬季,2019/12/27,北京恐龍影業有限公司Beijing Dino Films Co. Ltd 、浙江橫店影業有限公司Zhe Jiang HengDian  Film Co. Ltd、天津貓眼微影文化傳媒有限公司TianJin MaoYan WeYing Media Co. Ltd、耀萊影視文化傳媒有限公司Sparkle Roll Media Corporation、江蘇雪漫舍影業有限公司JiangSu XueManShe Film Production Ltd.、騰訊影業文化傳播有限公司Tencent Pictures Culture Media Company Limited、峨眉電影集團有限公司Emei Film Group Co.  Ltd.、北京星光耀萊文化傳媒有限公司Bei Jing Xing Guang Yao Lai Media Co.Ltd.、東方晨翔文化投資（武漢）有限公司DongfangChengXiang Cultural Investment(Wuhan)Co. Ltd、長春思婉影視文化有限公司Siwan Media Company Limited、香港騰訊影業有限公司Tencent Pictures (Hong Kong) Company Limited、上海貓眼影業有限公司Shanghai Maoyan Pictures Co. Ltd.、墨客行影業（北京）有限公司Mokexing film Beijing Co Ltd,14,26,1566414.0000,6666,1249220.0000,1025192.0000
5542,中華民國,有你相伴的旅程,2021/12/10,財團法人天主教失智老人社會福利基金會,6,31,1562479.0000,7151,476540.0000,817274.0000
5543,中華民國,進擊之路,2016/11/04,蔓菲聯爾創意製作有限公司,14,47,1560563.0000,7287,217735.0000,965113.0000
5544,中華民國,自畫像,2017/09/22,紅色製作有限公司、相信音樂國際股份有限公司、海鵬影業有限公司,14,22,1556885.0000,7011,824475.0000,872540.0000
5545,中華民國,愛別離苦,2022/02/18,後場音像紀錄工作室有限公司,22,54,1518697.0000,6884,213325.0000,1073363.0000
5546,中華民國,你的臉+光,2019/05/17,汯呄霖電影有限公司、財團法人公共電視文化事業基金會,2,57,1499340.0000,7318,371955.0000,717855.0000
5547,中華民國,四十年,2016/10/14,中華音樂人交流協會,29,27,1491585.0000,6772,737871.0000,937095.0000
5548,中華民國,白蟻,2017/03/17,大厝地影像製作有限公司、內容物數位電影製作有限公司,9,26,1476490.0000,6626,843468.0000,794710.0000
5549,中華民國,青春換日線,2022/03/11,峰起云湧影業股份有限公司、班迪國際有限公司,27,29,1473791.0000,6528,955752.0000,1144051.0000
5550,中華民國,廢棄之城,2021/10/29,影一製作所股份有限公司、遊戲橘子數位科技股份有限公司、財團法人臺中市影視發展基金會,37,38,1456730.0000,6268,663676.0000,868435.0000
5551,中華民國,幸福城市,2018/10/26,幸福城市股份有限公司、長龢有限公司、財團法人高雄市文化基金會、滿滿額娛樂有限公司、(大陸)青島翰洺影業有限公司,18,36,1448377.0000,6510,599847.0000,774952.0000
5552,中華民國,地球迷航,2021/11/05,我們之間影像製作有限公 司、社團法人多寶格藝術發展協會,28,43,1448094.0000,6346,683506.0000,1150717.0000
5553,中華民國,老鷹之手,2021/10/29,海之眼影像工作室,20,49,1445010.0000,6397,326908.0000,703213.0000
5554,中華民國,藏匿處,2022/09/08,影格電影有限公司,30,34,1437067.0000,6212,559716.0000,968792.0000
5555,中華民國,明日之星,2018/10/19,妹妹娃娃多媒體有限公司,12,13,1415786.0000,6579,1007495.0000,898471.0000
5556,中華民國,青梅竹馬(數位修復版),2017/07/24,三三電影製作有限公司,8,32,1407652.0000,6493,740500.0000,702177.0000
5557,中華民國,導演你有病,2024/09/06,子鉅國際有限公司、莎美娜投資股份有限公司、運永投資有限公司、雷宮製作有限公司,28,29,1359542.0000,5324,808272.0000,946611.0000
5558,中華民國,孫行者傳,2022/08/25,數位領域電影文化股份有限公司,47,46,1357685.0000,6746,398272.0000,1140788.0000
5559,中華民國,紅樓夢,2018/10/19,馬棋朵數位影像製作有限公司,12,28,1354131.0000,5930,900837.0000,809556.0000
5560,中華民國,回眸,2021/10/22,大悲學苑  台灣大悲佛學會、財團法人國際佛教法林基金會 、新加坡甘露關懷協會 ,13,39,1351424.0000,6025,572580.0000,788264.0000
5561,中華民國,日曜日式散步者,2016/09/14,目宿媒體股份有限公司、本木工作室有限公司,11,62,1341506.0000,5949,252730.0000,623436.0000
5562,中華民國,大俠胡金銓 第一部曲—先知曾經來過,2022/10/21,華映娛樂股份有限公司、七霞電影有限公司,27,49,1338652.0000,6321,406160.0000,863892.0000
5563,中華民國,搖滾樂殺人事件,2018/09/14,大吉祥整合行銷有限公司,22,37,1333904.0000,5870,763030.0000,752884.0000
5564,中華民國,舞徑,2022/07/27,楊偉新,20,57,1333759.0000,5813,488790.0000,863414.0000
5565,中華民國,金不厭詐,2021/02/10,壹捌玖伍電影有限公司,22,39,1329054.0000,5938,151820.0000,632003.0000
5566,中華民國,沒有人該成為孤島,2022/01/07,財團法人彩晶文教基金會,14,33,1323824.0000,5778,894194.0000,988194.0000
5567,中華民國,邀阿公阿嬤拍B級殭屍片,2023/10/13,愛的光波影像社會企業有限公司,18,62,1309263.0000,5799,481096.0000,859112.0000
5568,中華民國,曼菲,2017/09/15,藝碩文創股份有限公司,12,31,1289285.0000,5993,629010.0000,630150.0000
5569,中華民國,那個我最親愛的陌生人,2019/11/12,張作驥電影工作室有限公司,18,32,1270237.0000,5980,813667.0000,758107.0000
5570,中華民國,未來無恙,2019/08/30,大照國際影像有限公司Conjunction Films,13,30,1268818.0000,5855,647287.0000,677823.0000
5571,中華民國,愛.殺,2021/03/19,金禾創意股份有限公司、杰德創意影音管理股份有限公司,19,42,1266897.0000,5370,606378.0000,708691.0000
5572,中華民國,妖果小學─水果奶奶的大秘密,2022/01/21,財團法人公共電視文化事業基金會,45,77,1266220.0000,5449,563831.0000,797015.0000
5573,中華民國,乳‧房,2019/03/08,吳美良、謝志文、廖琬玲、廖千秀,23,24,1254938.0000,5661,810189.0000,871213.0000
5574,中華民國,雪水消融的季節,2024/09/27,羅苡珊、希望影視行銷股份有限公司,19,49,1234878.0000,5225,183478.0000,640532.0000
5575,中華民國,我的靈魂是愛做的,2019/12/06,即刻映像有限公司、海鵬影業有限公司,14,23,1226371.0000,5539,852753.0000,793531.0000
5576,中華民國,海灘的一天,2017/07/14,中影股份有限公司,7,78,1225955.0000,5459,644250.0000,595670.0000
5577,中華民國,少男少女,2023/11/17,嘉揚電影有限公司、滿滿額娛樂股份有限公司、MakerVille Company Limited、阿榮影業股份有限公司、台北影業股份有限公司、台灣大哥大股份有限公司,80,92,1212911.0000,5368,757332.0000,725914.0000
5578,中華民國,哈囉！有事嗎,2018/10/23,一起影業製作有限公司、香港商福斯傳媒有限公司台灣分公司,43,29,1192587.0000,5553,1084045.0000,967857.0000
5579,中華民國,小美,2018/12/01,人浪漫映画有限公司,22,22,1180592.0000,5232,824859.0000,675967.0000
5580,中華民國,一起一起,2022/12/16,萊思捷有限公司、日商富地滋股份有限公司台灣分公司、久和投資控股有限公司、新轉機國際股份有限公司、杰瑞音樂有限公司,30,43,1178327.0000,4983,382000.0000,677101.0000
5581,中華民國,行者三太子-迎向曙光,2016/12/02,巧禾行銷股份有限公司、大川大立數位影音股份有限公司,8,16,1166546.0000,5439,794961.0000,751321.0000
5582,中華民國,蚵豐村,2020/06/05,大島影像製作股份有限公司 (TYDAL Productions)、Film and TV School of the Academy of Performing Arts in Prague,18,42,1145218.0000,5089,541949.0000,734893.0000
5583,中華民國,阿虎,2019/05/03,紘荺文創影業有限公司、玖伍尊影業有限公司,15,25,1138402.0000,4933,765665.0000,618812.0000
5584,中華民國,期末考,2021/08/20,花千樹電影有限公司(A THOUSAND TREE FILMS) 高雄人、海鵬影業有限公司,21,55,1133482.0000,5337,204498.0000,674772.0000
5585,中華民國,謊言西西里,2016/10/28,鳳凰傳奇影業有限公司、北京宸銘影視文化傳媒有限公司、影一製作所股份有限公司、英皇影業有限公司、東陽捷成瑞吉祥影視傳媒有限公司、上海尚孰投資有限公司、紹興市文化產業發展投資有限公司,17,21,1111383.0000,4926,896892.0000,793060.0000
5586,中華民國,阿姨，上學囉！,2024/07/19,財團法人天主教失智老人社會福利基金會,19,54,1100649.0000,4899,222450.0000,666409.0000
5587,中華民國,油麻菜籽,1984/01/01,萬寶路影業有限公司,33,37,1081289.0000,4746,510990.0000,632859.0000
5588,中華民國,大俠胡金銓 第二部曲—斷腸人在天涯,2022/10/28,華映娛樂股份有限公司、七霞電影有限公司,26,40,1062636.0000,5253,406160.0000,774607.0000
5589,中華民國,媽！我阿榮啦,2020/06/19,財團法人公共電視文化事業基金會,12,32,1045553.0000,4291,566952.0000,694677.0000
5590,中華民國,我的兒子是死刑犯,2020/08/14,李家驊、台灣公民媒體文化協會,18,38,1031000.0000,4668,518790.0000,562585.0000
5591,中華民國,王力宏火力全開3D演唱會電影,2017/03/12,美商宏聲音樂有限公司台灣分公司,6,6,1029360.0000,3102,1029360.0000,871880.0000
5592,中華民國,邪佞,2021/08/27,萬豐創意映像股份有限公司、頑影映像有限公司,6,48,1016660.0000,6355,184860.0000,784530.0000
5593,中華民國,兜兜風,2022/09/16,月晴映像有限公司、寒山拾得有限公司 高雄人,23,35,1013475.0000,4510,647209.0000,784905.0000
5594,中華民國,徘徊年代,2021/10/15,光元體影藝有限公司、傳影互動股份有限公司,20,55,976761.0000,4365,303479.0000,627159.0000
5595,中華民國,空巢,2023/04/21,好享國際文創股份有限公司、文化內容策進院、Enjoy TV Holding Sdn. Bhd,30,24,958177.0000,4312,505724.0000,663063.0000
5596,中華民國,夏日的文化洋行,2024/05/14,異象國際傳播有限公司,6,33,901380.0000,4016,193240.0000,684440.0000
5597,中華民國,環南時候,2024/05/31,臺北市政府文化局、臺北市市場處、李鼎國際文化有限公司,27,28,896244.0000,3645,527155.0000,599792.0000
5598,中華民國,我的第一任,2019/05/17,寬銀慕電影製作有限公司,13,16,894913.0000,3944,643336.0000,678743.0000
5599,中華民國,《徐自強的練習題》,2017/08/11,斷境音像有限公司,8,36,875765.0000,4121,333960.0000,479435.0000
5600,中華民國,壞男孩,2024/01/05,好勁影業有限公司、台中拍、高雄人、內容物數位電影製作有限公司、文化內容策進院,31,81,851670.0000,3532,462922.0000,402444.0000
5601,中華民國,WOMEN 我們不知道的事,2023/11/10,鳳鳴國際影業有限公司,18,25,848572.0000,3591,529287.0000,754189.0000
5602,中華民國,逆者,2020/08/07,藝英國際有限公司,12,54,827798.0000,4234,146990.0000,502954.0000
5603,中華民國,無邊,2023/01/06,那時此刻股份有限公司、後場音像紀錄工作室有限公司,15,41,812764.0000,3448,367656.0000,416919.0000
5604,中華民國,高山上的熱氣球,2021/12/22,飛爾創意有限公司、菲博瑞思文創娛樂有限公司,18,32,809047.0000,3991,150940.0000,547012.0000
5605,中華民國,蘭陵40─演員實驗教室,2023/09/08,和道創作研究社,14,45,803515.0000,3816,255743.0000,339316.0000
5606,中華民國,日落之前,2019/05/31,財團法人天主教失智老人社會福利基金會,10,32,792869.0000,3614,523278.0000,528919.0000
5607,中華民國,看見台灣,2013/11/01,台灣阿布電影股份有限公司,7,24,779070.0000,3414,422100.0000,576510.0000
5608,中華民國,順雲,2017/11/10,好風光創意執行股份有限公司,5,30,775215.0000,3838,255435.0000,434295.0000
5609,中華民國,海的彼端,2016/09/30,木林電影有限公司,9,22,773192.0000,3508,496867.0000,465577.0000
5610,中華民國,上岸的魚,2018/03/16,海鵬影業有限公司,17,20,770902.0000,3627,471597.0000,443372.0000
5611,中華民國,再會啦  白宮,2022/05/20,我希望影像製作有限公司,13,36,763901.0000,3348,468470.0000,276019.0000
5612,中華民國,強尼・凱克,2017/12/15,(中華民國)三三電影製作有限公司、(中華民國)滾滾影像製作有限公司、(中華民國)華文創股份有限公司、(大陸)藍莓影業(上海)有限公司,16,24,758294.0000,3459,497204.0000,440919.0000
5613,中華民國,祭旗,2019/12/13,壹捌玖伍電影有限公司,18,40,752847.0000,3388,458407.0000,527237.0000
5614,中華民國,祝我好好孕,2019/06/06,蘇鈺婷,12,33,738114.0000,3499,476436.0000,438574.0000
5615,中華民國,教練,2022/05/27,想映電影有限公司、佳映娛樂國際股份有限公司,10,44,720016.0000,3310,264895.0000,540306.0000
5616,中華民國,詭祭,2021/12/03,臺北市政府、Lemming Film、THE NETHERLANDS FILM FUND (THE NETHERLANDS FILM PRODUCTION INCENTIVE)、台北市電影委員會、財團法人台北市文化基金會、臺北市政府文化局 高雄人,14,35,704581.0000,2898,554254.0000,464276.0000
5617,中華民國,擬音,2017/04/14,李俊樑、行人股份有限公司,4,31,702170.0000,3171,253470.0000,273150.0000
5618,中華民國,機甲英雄 劇場版 我與我等於無限大(國語版),2023/08/04,鈊象電子股份有限公司,10,35,699601.0000,2890,328091.0000,527625.0000
5619,中華民國,學習的理由,2016/08/12,楊逸帆,8,61,670030.0000,3137,289860.0000,464470.0000
5620,中華民國,命帶追逐（2018數位修復版）,2018/07/13,積木影像製作有限公司,10,46,669676.0000,3035,282080.0000,304721.0000
5621,中華民國,夢想續航,2017/05/19,佳映娛樂國際股份有限公司,13,23,669574.0000,3072,326858.0000,256872.0000
5622,中華民國,牡丹還魂—白先勇與崑曲復興,2021/01/13,藝碩文創股份有限公司,2,44,664135.0000,3163,298305.0000,348450.0000
5623,中華民國,花若盛開,2023/11/18,客家委員會,9,5,656720.0000,2804,656720.0000,656720.0000
5624,中華民國,（真）新的一天,2024/03/22,紅色製作有限公司、海鵬影業有限公司、新騎資訊有限公司,21,31,641440.0000,2748,403249.0000,305593.0000
5625,中華民國,3904英呎,2017/12/08,壹捌玖伍電影有限公司,21,24,633306.0000,2814,304201.0000,336891.0000
5626,中華民國,願未央,2022/03/18,目宿媒體股份有限公司,15,61,629323.0000,2950,363683.0000,354293.0000
5627,中華民國,戀愛好好說,2020/10/23,花千樹電影有限公司、財團法人台北市文化基金會台北市電影委員會、現代電影沖印股份有限公司、ジェイアンドケイ・エンタテインメント J、K Entertainment Inc. 、ダイバーシティメディア  Diversity Media Co. Ltd  ,29,19,627974.0000,2921,452219.0000,371709.0000
5628,中華民國,老娘就要這麼活,2020/05/08,萊思捷有限公司 ,19,66,608556.0000,2706,94301.0000,371921.0000
5629,中華民國,親愛的卵男日記,2018/11/02,答人文創事業有限公司、和寬攝影器材有限公司,23,21,603556.0000,2710,501331.0000,282286.0000
5630,中華民國,西城童話,2017/01/06,凱擘影藝股份有限公司、八大電視股份有限公司、晴天影像股份有限公司、青睞影視製作股份有限公司、兔將創意影業股份有限公司、華文創股份有限公司,12,20,592966.0000,2759,441876.0000,446771.0000
5631,中華民國,愛是一把槍,2023/12/15,念白電影有限公司、南川上電影有限公司,26,57,589269.0000,2565,356082.0000,285837.0000
5632,中華民國,22個男人,2016/09/23,雲南電影集團有限責任公司、如魚得水電影有限公司,3,15,587274.0000,2601,562800.0000,270479.0000
5633,中華民國,影子背後,2021/09/17,飛行圓國際有限公司,17,42,585905.0000,2551,389233.0000,342540.0000
5634,中華民國,ME,2021/01/29,江奕勳、一條龍虎豹國際娛樂有限公司,7,29,583221.0000,1970,522037.0000,277515.0000
5635,中華民國,真愛神出來,2019/01/04,影市堂股份有限公司、華文創股份有限公司、香港商世寶陸電影有限公司,7,17,580992.0000,2658,292587.0000,274657.0000
5636,中華民國,此後,2016/10/21,光之路電影文化事業有限公司,6,52,571140.0000,2785,160165.0000,381240.0000
5637,中華民國,穿著旗袍的女孩,2024/09/06,好野娛樂有限公司、小綠人影像製作有限公司 、永瑞事業有限公司、1988廣告製作有限公司,11,62,564858.0000,2461,58960.0000,320226.0000
5638,中華民國,絕世情歌,2019/12/06,滿滿額娛樂股份有限公司、百聿數碼創意股份有限公司、萬利娛樂有限公司、特納廣播系統亞太公司,51,21,562379.0000,2569,517269.0000,391294.0000
5639,中華民國,傻瓜向錢衝,2016/05/06,角子影音製作有限公司,24,41,559721.0000,4566,305033.0000,371476.0000
5640,中華民國,愛上卡夫卡,2019/01/04,花米電影有限公司、悅群興業股份有限公司、太一投資股份有限公司,19,21,558096.0000,2695,277841.0000,256861.0000
5641,中華民國,給阿媽的一封信,2022/05/20,鹿一電影製作有限公司,16,52,558070.0000,2650,223835.0000,314752.0000
5642,中華民國,惡之畫,2020/09/18,積極電影有限公司,25,42,541711.0000,2523,307036.0000,356271.0000
5643,中華民國,海上花,1998/10/01,三三電影製作有限公司,7,22,541700.0000,2437,340000.0000,298225.0000
5644,中華民國,Bra太子,2019/05/10,楊春娥,9,22,538249.0000,2543,338884.0000,363089.0000
5645,中華民國,聽見臺灣,2021/03/05,沃土影像製作有限公司,20,45,534160.0000,2543,231790.0000,322280.0000
5646,中華民國,致親愛的孤獨者,2019/09/06,夢田影像股份有限公司、中環國際娛樂事業股份有限公司,17,14,533015.0000,2386,429227.0000,329370.0000
5647,中華民國,費爾的旅程,2022/05/27,陳勇瑞,10,40,518556.0000,2272,270336.0000,245266.0000
5648,中華民國,念念眷村：文學裡的眷村故事,2024/10/10,全國眷村文化保存聯盟,10,26,497605.0000,2335,213530.0000,227578.0000
5649,中華民國,愛情線索2：奇妙關係,2018/05/11,台灣牛角電影有限公司,6,17,494920.0000,2213,111330.0000,361360.0000
